id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores
1921,Goiania,GO,comercial,Construtora Atlantica,2074.0,6436322.72,371627.22,7232360.61,3728057.03,2358995.55,3802888.56,50,357,356,11,20
1922,Rio de Janeiro,RJ,industrial,Delta Obras,1617.0,11387484.75,4258634.92,15096962.01,5393628.05,3566477.37,5462749.89,65,315,307,10,13
1923,Goiania,GO,comercial,Vertice Engenharia,2609.0,11434458.07,1032372.67,12378072.61,7006064.83,4436529.55,7382133.97,53,387,372,12,16
1924,Rio de Janeiro,RJ,residencial_padrao,Estrutural Engenharia,1499.0,4049547.37,121392.03,4295775.92,2449046.66,1613594.47,2598963.97,41,267,297,9,19
1925,Belo Horizonte,MG,comercial,Estrutural Engenharia,2812.0,15786523.2,595265.64,16418984.94,9348461.63,5698468.35,9585817.11,76,471,563,18,18
1926,Salvador,BA,residencial_popular,Estrutural Engenharia,3477.0,7396818.81,517241.06,7958855.7,4345823.75,2799562.37,4447707.38,91,548,631,21,14
1927,Salvador,BA,residencial_popular,Construtora Planalto,4423.0,7083208.51,522017.17,7852283.41,4713656.29,2837019.71,4880543.8,124,701,704,23,20
1928,Rio de Janeiro,RJ,comercial,Beta Engenharia,7642.0,34909974.19,690577.54,34713826.58,21158471.09,14050405.6,22857169.45,183,1095,1198,39,16
1929,Contagem,MG,comercial,Alfa Construcoes,4307.0,17145656.17,1349714.62,19304700.57,10458227.0,6575230.56,11130653.23,135,870,993,33,13
1930,Uberlandia,MG,residencial_popular,Vertice Engenharia,5644.0,11363031.56,303324.21,11253402.7,6033205.85,4131175.68,6369008.48,158,914,1015,33,14
1931,Rio de Janeiro,RJ,residencial_popular,Engenharia Mineira,1820.0,4438002.1,341380.28,4808573.85,2753671.27,1623741.35,2892001.24,52,345,374,12,8
1932,Sao Paulo,SP,residencial_padrao,Estrutural Engenharia,4103.0,9923150.84,528038.18,10886798.27,7795488.15,4200570.67,8427766.96,109,770,869,28,10
1933,Salvador,BA,residencial_popular,Construtora Horizonte,1577.0,3223278.65,1083.76,3234118.5,1776772.45,1022720.45,1829858.99,49,323,326,10,10
1934,Ribeirao Preto,SP,residencial_padrao,Engenharia Mineira,1561.0,4786831.02,467996.34,5100215.17,2892156.13,1801220.85,3131587.98,42,276,291,9,15
1935,Goiania,GO,industrial,Construtora Serrana,1541.0,10970039.59,464342.15,11076192.06,5958669.84,3801874.46,6049863.92,60,282,288,9,9
1936,Goiania,GO,residencial_padrao,Alfa Construcoes,4542.0,14275467.19,1406734.78,16018915.63,8904205.35,5810549.81,9866599.32,147,1227,1184,39,16
1937,Salvador,BA,industrial,Estrutural Engenharia,1623.0,7664218.82,300632.05,7667102.12,4376576.15,2588852.18,4513066.08,52,261,650,21,15
1938,Rio de Janeiro,RJ,residencial_padrao,Alfa Construcoes,1778.0,5105222.86,232273.24,5668185.25,2811683.72,1912619.74,2960556.78,53,259,265,8,14
1939,Curitiba,PR,industrial,Construtora Atlantica,7371.0,53563203.46,5314538.59,58427121.65,31815545.18,20362703.39,33450914.39,206,1384,1556,51,15
1940,Curitiba,PR,residencial_popular,Estrutural Engenharia,3075.0,4079593.04,293978.11,4299688.71,2414188.39,1747374.15,2576318.58,72,471,536,17,22
1941,Salvador,BA,residencial_popular,Alfa Construcoes,2001.0,3936372.65,98508.21,4061553.9,2193455.69,1348891.76,2409780.74,67,305,333,11,8
1942,Uberlandia,MG,comercial,Construtora Planalto,3953.0,16772877.16,430806.22,16451376.27,10578834.9,5793119.67,11266142.09,122,721,867,28,7
1943,Salvador,BA,industrial,Engenharia Mineira,1627.0,9168956.81,908617.93,9779486.83,5392581.83,2669400.17,5611172.0,47,331,387,12,12
1944,Goiania,GO,industrial,Engenharia Mineira,2862.0,20541517.56,2052033.91,23098950.6,13709683.4,9274062.92,14497525.88,66,431,457,15,16
1945,Ribeirao Preto,SP,residencial_popular,Construtora Planalto,3450.0,4878517.76,168166.88,5075886.58,2565540.16,1775477.05,2704471.95,96,653,732,24,14
1946,Ribeirao Preto,SP,residencial_padrao,Obras & Cia,2727.0,10072944.93,809826.2,10622468.52,5610550.7,3402795.17,5780593.1,97,463,509,16,11
1947,Sao Paulo,SP,comercial,Engenharia Mineira,2670.0,13987016.91,613832.46,14348890.06,7406310.97,4532451.55,7894205.78,77,441,508,16,20
1948,Curitiba,PR,residencial_popular,Construtora Serrana,3337.0,5621517.71,94633.59,5420103.27,3298163.7,1980767.65,3377464.97,104,719,736,24,13
1949,Salvador,BA,industrial,Vertice Engenharia,4396.0,31427520.4,396695.21,31532406.44,17891467.99,11017764.34,18205188.15,138,762,815,27,15
1950,Uberlandia,MG,comercial,Engenharia Vale Verde,4157.0,18716439.88,445519.88,18939124.73,10661559.43,8236181.69,11256716.98,119,797,934,31,10
1951,Curitiba,PR,residencial_popular,Engenharia Vale Verde,2352.0,4122270.28,247592.16,4545940.88,2449753.48,1425367.54,2664304.65,72,375,418,13,16
1952,Curitiba,PR,comercial,Beta Engenharia,2835.0,12104542.55,462292.42,11959844.48,6669847.83,3696408.31,6946145.0,79,413,406,13,20
1953,Salvador,BA,residencial_popular,Beta Engenharia,2405.0,3662364.5,319094.24,4013918.04,2089279.0,1549294.91,2151151.5,78,388,386,12,15
1954,Goiania,GO,residencial_popular,Obras & Cia,3167.0,5863024.91,502672.25,6440526.77,3583491.47,2426706.24,3827793.58,93,463,475,15,15
1955,Campinas,SP,industrial,Construtora Atlantica,3755.0,21257652.78,1500337.49,24135323.92,14118139.47,9563354.19,14172121.1,134,653,687,22,14
1956,Curitiba,PR,industrial,Alfa Construcoes,8753.0,62609236.64,6223417.38,69299586.4,35777997.75,24405640.16,39826909.36,263,1553,1768,58,19
1957,Campinas,SP,residencial_popular,Delta Obras,2616.0,4380553.81,166756.19,4697874.16,2432741.98,1797829.2,2561797.82,56,418,435,14,17
1958,Uberlandia,MG,residencial_popular,Beta Engenharia,2643.0,4588054.0,39289.32,4617204.55,2157691.67,1567861.36,2281344.4,74,466,486,16,11
1959,Contagem,MG,residencial_popular,Estrutural Engenharia,3069.0,4833483.2,251213.91,5124579.34,2784448.4,2165808.2,2911917.46,91,542,527,17,17
1960,Campinas,SP,residencial_padrao,Engenharia Vale Verde,2278.0,6279934.4,618912.23,6803034.1,3979321.95,2421263.75,4364588.99,58,354,425,14,14
1961,Curitiba,PR,residencial_popular,Engenharia Mineira,2964.0,6479145.97,324091.76,6670926.18,3825823.0,2171467.89,4078343.18,79,506,554,18,9
1962,Curitiba,PR,residencial_popular,Delta Obras,12471.0,22933623.61,1886465.39,23793801.85,14329014.07,8077972.37,14705285.93,339,1912,2104,70,15
1963,Goiania,GO,comercial,Estrutural Engenharia,3348.0,15854378.29,1434256.15,17856282.25,9861249.63,5812146.7,10311625.22,86,732,664,22,18
1964,Curitiba,PR,residencial_padrao,Construtora Atlantica,3135.0,9468341.73,44058.85,9599590.58,4783333.82,3040991.66,4979270.96,91,614,683,22,13
1965,Rio de Janeiro,RJ,residencial_popular,Construtora Planalto,3433.0,6068764.47,24533.21,5922669.04,2926417.64,2017891.09,3078026.81,119,702,747,24,11
1966,Sao Paulo,SP,comercial,Construtora Serrana,2174.0,11532783.3,725449.13,12366629.11,6697024.45,3343257.99,6803483.06,63,345,312,10,14
1967,Rio de Janeiro,RJ,comercial,Delta Obras,3352.0,15038478.0,480724.97,16015890.22,9102784.89,6018960.66,9462251.37,68,667,672,22,18
1968,Goiania,GO,residencial_popular,Estrutural Engenharia,4178.0,5344124.55,247389.04,5557311.82,3333474.4,1606030.9,3525806.06,129,646,694,23,16
1969,Curitiba,PR,comercial,Engenharia Mineira,2897.0,12671139.24,874958.81,13948131.47,7755426.63,4347839.45,8168227.55,60,395,320,10,15
1970,Goiania,GO,comercial,Engenharia Mineira,2368.0,10213480.12,3738973.61,13568119.47,6435963.73,3751628.22,6577228.45,58,497,499,16,12
1971,Belo Horizonte,MG,residencial_padrao,Alfa Construcoes,2116.0,4719242.12,24496.26,4808568.73,2795525.78,2011405.98,3053292.62,58,400,471,15,13
1972,Contagem,MG,comercial,Beta Engenharia,1594.0,6654130.58,8093.17,6808257.68,3638853.51,2124014.51,3645719.43,44,263,264,8,13
1973,Belo Horizonte,MG,industrial,Estrutural Engenharia,5975.0,31654772.5,1207979.49,33807494.07,17544582.57,11816768.45,18401813.19,210,973,1024,34,17
1974,Belo Horizonte,MG,residencial_padrao,Alfa Construcoes,5948.0,24594236.05,1455998.52,25130344.91,14275094.08,8431371.52,15110430.01,191,1284,1312,43,17
1975,Salvador,BA,residencial_padrao,Construtora Planalto,3646.0,12022165.97,3741648.61,15969708.56,7097256.85,4641242.34,7823290.27,102,604,639,21,14
1976,Contagem,MG,industrial,Delta Obras,2315.0,13586819.64,320372.33,13952256.2,7999774.41,4794588.96,7917765.9,60,379,367,12,18
1977,Uberlandia,MG,residencial_padrao,Vertice Engenharia,5028.0,15959802.29,154252.35,16200263.02,8646927.73,5399458.91,8887902.28,146,895,806,26,20
1978,Uberlandia,MG,industrial,Construtora Serrana,1696.0,11352445.43,510325.65,11910454.9,6272689.19,3980919.6,6378655.07,53,282,301,10,11
1979,Rio de Janeiro,RJ,comercial,Engenharia Vale Verde,4648.0,15506471.73,194611.96,15253233.54,7747004.95,5458069.83,8007633.22,160,658,739,24,7
1980,Contagem,MG,comercial,Obras & Cia,2585.0,14347789.82,988533.37,15474104.19,7878260.91,5644074.42,7970649.92,62,407,400,13,18
1981,Curitiba,PR,residencial_popular,Construtora Planalto,2674.0,5181151.22,226670.23,5421668.54,2655048.65,1897497.86,2791272.08,60,585,601,20,20
1982,Campinas,SP,residencial_popular,Construtora Serrana,1965.0,3078857.61,226637.76,3243099.33,1655361.56,1146569.12,1699013.37,60,348,364,12,12
1983,Contagem,MG,residencial_padrao,Obras & Cia,3112.0,11453303.5,295453.66,11533818.19,6286786.07,3327287.6,6574833.52,94,592,585,19,13
1984,Ribeirao Preto,SP,industrial,Engenharia Mineira,1874.0,10370210.7,158193.32,10784100.69,5994021.67,3804454.9,6390153.85,58,264,277,9,11
1985,Rio de Janeiro,RJ,industrial,Beta Engenharia,5519.0,31002276.5,1680470.41,32069606.36,16656102.16,11858953.11,17052197.98,141,878,860,28,14
1986,Goiania,GO,residencial_padrao,Alfa Construcoes,7661.0,23237214.42,1241216.76,24496379.24,13496581.65,8452324.92,13824244.6,208,1327,1297,43,19
1987,Campinas,SP,residencial_popular,Beta Engenharia,2660.0,5679137.65,423744.19,6335918.09,3261683.0,2257778.92,3367224.82,87,377,451,15,14
1988,Salvador,BA,comercial,Vertice Engenharia,7082.0,21393267.97,859744.81,21767590.25,9920828.26,7383220.44,10966894.91,223,1067,1222,40,14
1989,Campinas,SP,comercial,Construtora Planalto,1264.0,5054338.21,237687.26,5301658.93,2993813.17,1876759.31,3340377.34,38,173,183,6,21
1990,Salvador,BA,industrial,Construtora Atlantica,2448.0,14995285.45,1106394.42,16284664.0,9751506.08,5372202.64,9998365.13,69,410,424,14,11
1991,Contagem,MG,residencial_padrao,Construtora Atlantica,2486.0,9550553.6,120809.13,9859498.47,5642673.65,3207016.4,5986967.52,55,400,448,14,17
1992,Curitiba,PR,industrial,Construtora Serrana,3919.0,26206173.87,1529972.78,27941923.53,15162318.34,9451472.84,16509928.99,125,802,893,29,9
1993,Contagem,MG,industrial,Engenharia Vale Verde,4694.0,28834538.02,2269288.3,30690990.61,15180493.01,9650057.19,15815558.81,163,751,760,25,15
1994,Uberlandia,MG,comercial,Obras & Cia,3827.0,16300224.71,217605.42,16634780.4,7532966.94,6144817.55,7943500.58,101,769,788,26,10
1995,Sao Paulo,SP,residencial_padrao,Alfa Construcoes,1477.0,4109169.6,229228.86,4256484.13,2182999.07,1605552.55,2354214.64,38,221,227,7,14
1996,Salvador,BA,comercial,Construtora Serrana,2289.0,9606598.02,174630.29,10128815.77,5732204.86,4090314.36,5897490.31,88,348,343,11,13
1997,Uberlandia,MG,residencial_popular,Engenharia Vale Verde,1901.0,2707866.42,80273.18,4206338.05,2328622.09,1066766.4,2492340.95,70,293,310,10,14
1998,Curitiba,PR,residencial_padrao,Construtora Atlantica,2109.0,6575739.92,472723.09,6899619.39,3510557.26,2402094.07,3567017.57,79,368,429,14,14
1999,Uberlandia,MG,industrial,Construtora Planalto,1028.0,6573353.71,337359.5,6772862.14,3773852.46,2405068.06,3842594.55,28,147,151,5,11
2000,Belo Horizonte,MG,comercial,Estrutural Engenharia,1615.0,7921560.11,345437.48,8327031.64,4391899.23,2772814.03,4812172.57,57,252,299,9,17
2001,Uberlandia,MG,industrial,Vertice Engenharia,1571.0,8363276.88,738262.37,9163232.04,4573663.6,2967212.84,4691003.34,46,207,201,6,11
2002,Sao Paulo,SP,residencial_popular,Beta Engenharia,2920.0,4601754.62,68155.7,4559021.86,2561421.02,1962801.6,2731821.94,84,534,503,16,17
2003,Goiania,GO,industrial,Delta Obras,2361.0,16744213.38,214727.82,17353114.85,9749810.79,5981374.42,9958003.0,68,353,356,11,16
2004,Belo Horizonte,MG,industrial,Construtora Atlantica,3486.0,17144497.71,1315010.18,18975326.11,9480807.24,6031715.24,9935080.99,76,638,695,23,16
2005,Rio de Janeiro,RJ,residencial_padrao,Estrutural Engenharia,3231.0,9688070.79,143476.19,9341560.8,5128727.54,3521514.38,5393999.55,79,499,521,17,12
2006,Rio de Janeiro,RJ,residencial_popular,Engenharia Mineira,2608.0,4789591.19,103273.01,4970414.19,2561780.5,1525017.27,2673995.29,66,447,488,16,14
2007,Goiania,GO,residencial_popular,Alfa Construcoes,1341.0,2951602.06,249587.95,3277416.65,1766896.74,1135707.34,1842461.51,36,210,238,7,20
2008,Uberlandia,MG,industrial,Construtora Serrana,3123.0,21766361.63,1122135.55,22511383.12,12544453.98,8218796.94,13159559.44,84,466,488,16,3
2009,Salvador,BA,comercial,Engenharia Mineira,2569.0,10079995.18,224277.63,10200267.9,5380540.2,3344562.95,5539460.98,68,336,374,12,19
2010,Uberlandia,MG,industrial,Alfa Construcoes,2791.0,17008908.93,64717.25,16735794.83,8919689.91,6286576.38,9657426.6,78,553,567,18,9
2011,Rio de Janeiro,RJ,residencial_popular,Construtora Atlantica,3387.0,5867375.95,89406.51,6031284.16,3379174.61,1893546.34,3522458.61,91,466,479,15,17
2012,Uberlandia,MG,residencial_popular,Engenharia Mineira,5293.0,11118176.52,764370.24,12045967.01,7762487.27,3993738.05,8645255.39,136,748,766,25,18
2013,Curitiba,PR,comercial,Obras & Cia,1731.0,7591597.54,90413.97,7640912.83,3953100.16,2624401.17,4497478.82,39,357,390,13,18
2014,Uberlandia,MG,industrial,Engenharia Vale Verde,3422.0,16384706.29,512929.18,16984977.68,9409271.71,5583694.53,9655500.27,99,510,532,17,21
2015,Goiania,GO,industrial,Beta Engenharia,3283.0,18651163.3,1723677.27,19897098.72,12477389.23,5954836.1,13743400.13,92,509,588,19,18
2016,Ribeirao Preto,SP,comercial,Construtora Serrana,7584.0,29417545.76,2918775.17,32710486.91,17423924.15,10572072.5,18178404.25,300,1338,1376,45,10
2017,Belo Horizonte,MG,comercial,Estrutural Engenharia,2672.0,10834809.88,289261.89,13831618.49,6216346.26,8630131.63,6550596.74,221,525,539,17,17
2018,Sao Paulo,SP,industrial,Engenharia Vale Verde,4181.0,21398525.46,1808645.47,23032243.42,14047426.19,8174086.73,14633752.07,97,724,889,29,12
2019,Rio de Janeiro,RJ,residencial_padrao,Construtora Serrana,2743.0,8470142.84,702072.35,9888191.17,5564530.76,3598584.57,5765653.06,85,402,368,12,10
2020,Sao Paulo,SP,industrial,Beta Engenharia,2472.0,15757853.98,989088.09,17398193.01,8466153.48,6473500.45,8838943.89,62,462,486,16,14
2021,Contagem,MG,comercial,Construtora Serrana,1572.0,6435315.34,248162.0,6531713.17,3506204.41,1916574.99,3642527.4,39,239,249,8,15
2022,Campinas,SP,industrial,Vertice Engenharia,8382.0,51535396.51,1195377.95,51654778.16,25825159.16,16979508.63,26946365.99,180,1451,1423,47,11
2023,Ribeirao Preto,SP,comercial,Engenharia Vale Verde,4908.0,20418091.14,750050.58,20451434.88,12656365.43,7580615.5,13314038.79,110,648,678,22,14
2024,Rio de Janeiro,RJ,industrial,Construtora Atlantica,1418.0,6605968.91,653759.35,7495888.02,3654574.56,3062061.78,3757226.67,32,248,229,7,20
2025,Rio de Janeiro,RJ,industrial,Vertice Engenharia,1895.0,10804367.06,897639.18,11659694.12,6463121.96,3957982.37,6433606.55,59,288,297,9,13
2026,Sao Paulo,SP,residencial_padrao,Vertice Engenharia,6030.0,16203214.41,567122.15,16794010.52,9401159.9,5508927.71,9772004.44,172,1079,1161,38,16
2027,Salvador,BA,industrial,Alfa Construcoes,3426.0,14659791.0,720814.84,15286536.22,9637809.72,6024847.87,9973610.08,88,620,651,21,17
2028,Curitiba,PR,residencial_popular,Delta Obras,3095.0,7492549.24,620418.25,7721792.5,3810025.3,3044086.83,3991765.08,86,556,563,18,11
2029,Ribeirao Preto,SP,residencial_padrao,Estrutural Engenharia,2839.0,9640541.12,161610.45,9676915.73,4757663.12,2938163.33,5427539.94,66,401,399,13,15
2030,Campinas,SP,industrial,Construtora Serrana,2221.0,15976911.12,167361.38,15674450.92,8423565.26,5838320.65,8700455.08,62,351,379,12,16
2031,Goiania,GO,residencial_popular,Vertice Engenharia,2263.0,3432037.6,212831.24,3632321.52,2116373.53,1120903.65,2239523.61,58,499,513,17,21
2032,Salvador,BA,comercial,Construtora Horizonte,4143.0,16474988.52,1360488.47,17466238.87,9569380.28,5831518.09,10048755.82,128,711,679,22,16
2033,Curitiba,PR,residencial_popular,Engenharia Mineira,1328.0,2720048.33,211273.25,2945546.91,1710132.89,1059947.01,1855419.1,39,194,205,6,17
2034,Belo Horizonte,MG,residencial_popular,Obras & Cia,4276.0,7223291.28,206065.54,7418267.58,3854501.73,2362230.35,3801149.36,156,563,561,18,22
2035,Uberlandia,MG,residencial_popular,Delta Obras,2908.0,4143460.08,207295.67,4597728.63,2815214.39,1647031.27,2858962.68,96,546,629,20,21
2036,Contagem,MG,residencial_popular,Construtora Planalto,6466.0,10056935.87,757456.62,10964593.37,5652116.04,3628431.45,5813698.01,153,858,908,30,13
2037,Salvador,BA,residencial_popular,Estrutural Engenharia,2984.0,4960734.57,128718.97,5152547.42,2750365.31,1774085.75,2872581.55,89,528,586,19,7
2038,Campinas,SP,comercial,Construtora Planalto,4044.0,20250550.19,1896286.39,21539332.09,10957257.01,7379115.82,11734960.83,126,623,536,17,13
2039,Belo Horizonte,MG,residencial_padrao,Construtora Serrana,2737.0,7737185.24,139021.69,7160726.96,3648590.32,2733372.94,3767249.47,83,661,607,20,19
2040,Rio de Janeiro,RJ,residencial_padrao,Beta Engenharia,2175.0,6931447.57,216815.77,6718478.89,3652377.32,2466879.37,3899846.77,55,457,481,16,13
2041,Contagem,MG,residencial_popular,Estrutural Engenharia,2681.0,4383134.61,108410.35,4648097.18,2617806.5,1419860.32,2785853.84,81,473,467,15,17
2042,Contagem,MG,industrial,Engenharia Mineira,5249.0,30648946.33,1939869.08,33265812.97,17407884.56,11175829.66,18437934.47,192,849,840,28,18
2043,Goiania,GO,residencial_padrao,Vertice Engenharia,3668.0,9085154.05,281681.61,9637127.17,4846601.24,3362336.65,4752294.18,134,527,568,18,13
2044,Salvador,BA,residencial_popular,Vertice Engenharia,3295.0,5647932.88,109723.16,5725741.86,3162606.76,1765503.28,3286514.6,91,577,583,19,16
2045,Goiania,GO,comercial,Vertice Engenharia,3205.0,16989481.93,349582.64,28859298.05,15168770.36,6154950.77,15834934.11,84,483,511,17,18
2046,Uberlandia,MG,residencial_padrao,Construtora Horizonte,4954.0,17363142.6,1320237.11,19083198.43,9813340.55,6792681.04,10392477.93,174,776,737,24,13
2047,Campinas,SP,residencial_padrao,Beta Engenharia,2069.0,6697661.94,174372.76,6702945.2,3838903.93,2192367.85,4294348.54,60,408,396,13,19
2048,Belo Horizonte,MG,residencial_padrao,Engenharia Vale Verde,4568.0,13763346.32,1166952.03,15349346.75,8610654.15,6475539.76,8595652.02,147,788,969,32,22
2049,Uberlandia,MG,residencial_popular,Estrutural Engenharia,2004.0,3267765.12,27626.5,3217940.67,1962004.76,1102746.39,2053542.2,51,429,452,15,10
2050,Campinas,SP,industrial,Beta Engenharia,2167.0,13441952.2,36754.21,13389819.49,7562936.58,4337519.06,8095727.13,63,386,380,12,14
2051,Campinas,SP,residencial_padrao,Construtora Atlantica,2888.0,7754333.16,171761.91,7813878.58,4386323.56,2592880.76,4774176.32,90,405,391,13,13
2052,Goiania,GO,residencial_popular,Engenharia Mineira,9281.0,16081326.87,629143.56,17665548.65,8646280.39,5314989.44,8872248.81,237,1969,2161,72,17
2053,Campinas,SP,industrial,Engenharia Vale Verde,5028.0,31815400.13,748193.19,33090052.78,17590579.33,10445266.51,18169644.17,144,818,2236,74,14
2054,Sao Paulo,SP,comercial,Estrutural Engenharia,6724.0,31131834.06,1406377.17,30763499.7,17765319.29,9965139.83,19115574.32,160,1411,1544,51,20
2055,Ribeirao Preto,SP,industrial,Obras & Cia,1045.0,5467140.25,180860.1,5736697.58,3250028.86,1543534.46,3383198.96,26,170,180,6,13
2056,Salvador,BA,residencial_popular,Vertice Engenharia,3060.0,5978669.71,247235.58,6241942.24,3706442.42,2114472.04,3731198.72,81,501,545,18,9
2057,Belo Horizonte,MG,residencial_popular,Delta Obras,4252.0,7347459.3,497856.75,8098834.32,4097436.84,3384024.58,4226931.63,97,726,854,28,12
2058,Uberlandia,MG,industrial,Beta Engenharia,4151.0,29018336.13,1877689.46,30974632.84,18582783.17,10185770.59,19831104.52,122,673,711,23,11
2059,Uberlandia,MG,residencial_padrao,Construtora Serrana,3205.0,10107846.31,1002641.56,11447120.84,6428694.13,3744417.5,6591207.06,71,617,653,21,16
2060,Belo Horizonte,MG,residencial_padrao,Construtora Atlantica,2013.0,5946548.44,336858.19,6533684.84,3591141.61,2184119.15,3782221.73,52,351,393,13,9
2061,Curitiba,PR,comercial,Construtora Serrana,2968.0,13256249.54,266420.69,13024555.86,6295199.25,4260549.73,6720944.81,98,623,608,20,13
2062,Contagem,MG,comercial,Vertice Engenharia,4996.0,26850892.62,284462.51,25812582.02,13313217.16,9575294.87,13797539.53,127,810,952,31,19
2063,Uberlandia,MG,residencial_padrao,Obras & Cia,2426.0,7656801.99,690242.04,7969951.59,4852670.56,2967704.08,5045075.0,58,441,398,13,19
2064,Sao Paulo,SP,residencial_popular,Beta Engenharia,3305.0,6267490.74,38056.1,6415424.42,3669595.19,2093208.3,3885467.59,120,455,426,14,13
2065,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,2069.0,6633302.53,443391.09,7319618.03,4092223.07,2460216.64,4280434.81,50,307,294,9,12
2066,Rio de Janeiro,RJ,residencial_popular,Construtora Serrana,1763.0,3503577.54,345142.96,3999262.44,2284290.59,1263935.97,2362248.17,54,287,296,9,10
2067,Campinas,SP,comercial,Delta Obras,3923.0,18439535.05,955508.94,19552569.68,10269854.93,6951325.09,11565450.19,95,679,684,22,3
2068,Rio de Janeiro,RJ,industrial,Alfa Construcoes,2271.0,10699732.67,213535.27,11058762.93,6042799.69,4100011.59,6360610.43,57,360,401,13,6
2069,Contagem,MG,residencial_popular,Obras & Cia,2484.0,5141612.22,510927.55,5624689.29,2955981.2,1638758.53,3180360.61,77,296,293,9,23
2070,Curitiba,PR,industrial,Engenharia Mineira,3348.0,22412323.8,368634.45,23353659.72,13606736.28,8591581.49,14280348.63,114,563,599,19,7
2071,Ribeirao Preto,SP,residencial_padrao,Engenharia Vale Verde,2840.0,7430911.88,301962.27,7660530.09,4804713.44,2731772.23,5194286.13,82,630,695,23,12
2072,Contagem,MG,residencial_padrao,Construtora Horizonte,3091.0,11372809.84,210934.66,12134964.92,7512979.8,3502439.36,7619599.38,119,475,472,15,13
2073,Salvador,BA,residencial_popular,Estrutural Engenharia,3609.0,5156069.08,477952.34,5634240.51,3368993.2,1967691.33,3457429.97,148,533,528,17,10
2074,Campinas,SP,comercial,Construtora Planalto,1843.0,7985361.25,141506.01,8172144.0,4414118.94,3405003.63,4409116.45,51,300,290,9,15
2075,Uberlandia,MG,residencial_padrao,Beta Engenharia,3128.0,11958369.96,132367.77,11785241.03,7177238.21,4447287.87,7652481.56,75,700,779,25,19
2076,Sao Paulo,SP,residencial_padrao,Engenharia Mineira,3288.0,7277178.92,562593.75,9536012.6,4576198.86,6218487.01,4722922.49,212,486,478,15,14
2077,Uberlandia,MG,residencial_popular,Construtora Planalto,2485.0,4265254.37,107766.8,4233198.38,1950189.56,1511988.59,1931337.08,82,542,497,16,16
2078,Belo Horizonte,MG,industrial,Engenharia Vale Verde,1544.0,8352632.11,362765.46,8701778.73,5072327.41,3297563.07,5287563.53,59,286,298,9,11
2079,Rio de Janeiro,RJ,industrial,Construtora Planalto,3087.0,25274111.11,1398125.14,26669991.1,13268815.7,10329341.74,14280460.61,79,435,441,14,13
2080,Belo Horizonte,MG,industrial,Engenharia Mineira,983.0,6300380.12,268348.99,6745724.53,3820290.11,2008766.92,4042114.89,27,156,170,5,20
2081,Belo Horizonte,MG,residencial_padrao,Construtora Planalto,3015.0,11205504.98,393916.84,11917850.57,6653119.17,4325892.73,7036879.82,85,389,385,12,19
2082,Uberlandia,MG,residencial_padrao,Beta Engenharia,2713.0,8014068.72,578122.19,8615724.98,4386428.64,3395717.73,4749203.92,63,438,458,15,17
2083,Rio de Janeiro,RJ,comercial,Construtora Atlantica,3181.0,13923318.02,346472.07,14324352.99,7625731.53,4909291.46,8090241.9,76,597,610,20,11
2084,Ribeirao Preto,SP,residencial_popular,Obras & Cia,2702.0,5259356.3,162114.49,5249579.21,3159020.45,1986085.74,3231565.56,65,431,447,14,16
2085,Curitiba,PR,comercial,Engenharia Mineira,3915.0,18130838.19,1461904.89,18401997.98,10509147.37,6234419.18,11279871.41,104,684,774,25,15
2086,Campinas,SP,residencial_padrao,Construtora Horizonte,6917.0,19914250.32,850876.02,19994323.72,11578097.9,6648823.03,11993739.26,213,1143,1085,36,6
2087,Belo Horizonte,MG,residencial_popular,Obras & Cia,1036.0,2086021.69,24800.98,2100423.25,1264412.2,733619.68,1388295.81,31,252,262,8,21
2088,Uberlandia,MG,comercial,Construtora Horizonte,3514.0,18201772.88,924764.02,20633549.31,10921405.36,7842302.89,11717118.39,111,620,701,23,15
2089,Goiania,GO,comercial,Construtora Atlantica,1316.0,6526305.96,583747.66,7096421.51,4005473.46,2396628.09,4134621.64,38,233,285,9,18
2090,Uberlandia,MG,industrial,Construtora Serrana,2401.0,14469650.1,824690.89,17696124.91,7778311.53,11018914.07,8215082.41,186,404,420,14,19
2091,Contagem,MG,residencial_padrao,Alfa Construcoes,3043.0,9940086.59,342503.86,10335856.52,5472030.45,3025615.56,5510235.5,93,514,516,17,16
2092,Campinas,SP,industrial,Engenharia Mineira,4049.0,29284210.49,1975477.44,31488242.39,14919123.38,9627966.41,15401563.45,99,753,741,24,15
2093,Campinas,SP,residencial_padrao,Engenharia Mineira,2013.0,8240818.81,549979.13,8820753.02,4709654.24,3203689.97,5119623.65,46,373,424,14,17
2094,Campinas,SP,industrial,Engenharia Mineira,2715.0,18576418.74,607532.04,20085051.97,11206292.1,6965346.61,10939631.57,100,477,458,15,18
2095,Curitiba,PR,industrial,Estrutural Engenharia,2320.0,12955288.68,577676.1,13286026.57,7547744.99,4728114.0,8129665.97,59,388,354,11,14
2096,Curitiba,PR,residencial_padrao,Vertice Engenharia,2062.0,7657042.15,670737.55,8097808.73,4305369.15,3302742.14,4606449.37,51,399,396,13,12
