id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores,custo_por_m2,custo_por_funcionario,custo_diario,pct_aditivos,pct_execucao,proporcao_materiais,proporcao_mao_de_obra,m2_por_funcionario,dias_por_m2,estouro_prazo_pct,fornecedores_por_milhao
1813,Campinas,SP,residencial_popular,Engenharia Mineira,4033.0,9582445.99,793879.39,10329533.1,5382199.64,3345775.96,5535865.75,103,718,883,29,16,2561.2529382593602,100286.72912621358,11698.225481313702,8.284725954401127,107.79641347083657,52.10496532510264,32.390389068020895,39.15533980582524,0.2189437143565584,22.980501392757667,1.669719820669712
1814,Rio de Janeiro,RJ,residencial_popular,Construtora Atlantica,4985.0,8515993.67,164595.56,8888941.25,4306237.04,2753540.3,4445128.76,129,713,827,27,17,1783.137662988967,68906.52131782945,10748.417472793228,1.9327816151371093,104.37937831393434,48.44488132937092,30.97714590024993,38.64341085271318,0.1658976930792377,15.988779803646569,1.9962438511300584
1815,Goiania,GO,comercial,Construtora Horizonte,4435.0,16404397.83,1190828.09,17825708.02,9087062.22,6204073.64,9574027.08,122,657,733,24,15,4019.3253709131905,146112.36081967212,24318.837680763983,7.259200260446256,108.66420215316126,50.9772863428737,34.80407977646208,36.35245901639344,0.16527621195039457,11.56773211567732,0.9143889434678505
1816,Goiania,GO,industrial,Delta Obras,2213.0,12886772.52,775130.3,13736574.56,7802508.98,4517074.47,8431408.39,57,334,356,11,19,6207.218508811568,240992.5361403509,38585.88359550562,6.014929640427921,106.59437449276865,56.8009800836403,32.883558053500636,38.824561403508774,0.16086760054225033,6.586826347305386,1.4743800257599333
1817,Uberlandia,MG,industrial,Construtora Horizonte,3434.0,20249779.04,1629999.48,21286316.68,11096164.98,7416173.8,11071301.67,87,656,664,22,14,6198.694432149097,244670.30666666667,32057.705843373493,8.049467980762717,105.11876024895135,52.1281588863405,34.840098977612314,39.47126436781609,0.19336051252184042,1.2195121951219523,0.6913655685993105
1818,Ribeirao Preto,SP,industrial,Estrutural Engenharia,2882.0,17137337.85,530695.84,17258208.92,10238587.02,4950824.92,10687329.39,88,454,423,14,13,5988.275128383068,196116.01045454547,40799.54827423168,3.096722750319122,100.70530832185234,59.32589567932985,28.68678286923878,32.75,0.14677307425399028,-6.8281938325991165,0.7585775640176224
1819,Ribeirao Preto,SP,residencial_popular,Beta Engenharia,5090.0,9584705.37,106822.12,9549795.67,5590851.99,2998413.85,5857203.94,145,894,1131,37,13,1876.1877544204322,65860.65979310345,8443.67433244916,1.1145060372366982,99.6357770150216,58.54420537565282,31.39767544366737,35.10344827586207,0.22220039292730845,26.51006711409396,1.3563275550117406
1820,Salvador,BA,comercial,Alfa Construcoes,2032.0,9894668.74,416566.2,10129355.88,5548981.97,3273216.34,5635922.78,50,365,312,10,22,4984.919232283465,202587.11760000003,32465.884230769232,4.210006529233237,102.37185444168797,54.78119276030412,32.31416073022799,40.64,0.15354330708661418,-14.520547945205475,2.22341955835906
1821,Contagem,MG,residencial_popular,Construtora Horizonte,2635.0,5823947.16,521411.56,6314265.84,3162645.77,1900309.81,3304991.43,71,421,425,14,15,2396.3058216318786,88933.32169014085,14857.096094117647,8.952889606917381,108.41900976313114,50.08730785398798,30.095498956692644,37.11267605633803,0.16129032258064516,0.9501187648456089,2.575572818212176
1822,Salvador,BA,industrial,Obras & Cia,3232.0,25132984.81,630498.14,25034889.58,13718395.35,8516018.4,14583219.95,91,647,594,19,16,7745.9435581683165,275108.67670329666,42146.27875420875,2.508648076487657,99.60969526404611,54.797107477395954,34.01660060367641,35.51648351648352,0.18378712871287128,-8.191653786707887,0.6366136024414364
1823,Rio de Janeiro,RJ,comercial,Construtora Atlantica,3102.0,15724993.87,761050.39,16617994.53,8598488.39,5913666.95,9339782.88,82,470,476,15,14,5357.187147001934,202658.46987804878,34911.753214285716,4.839749994764228,105.67886173681542,51.742034061194275,35.58592427819267,37.829268292682926,0.15344938749194068,1.2765957446808418,0.8903024138348997
1824,Rio de Janeiro,RJ,industrial,Engenharia Vale Verde,5345.0,20778920.78,1322307.89,22048519.64,10917103.01,8161326.05,11225674.86,160,714,807,26,17,4125.073833489242,137803.24775,27321.585675340768,6.363698596284845,106.11003272711837,49.513995443913615,37.01530163137973,33.40625,0.1509822263797942,13.025210084033612,0.8181368118195406
1825,Goiania,GO,residencial_popular,Construtora Planalto,2745.0,6313072.65,32977.28,6203349.49,3064429.27,2276661.15,3212514.52,98,432,444,14,17,2259.872309653916,63299.484591836735,13971.507860360362,0.5223649691406608,98.26196899539877,49.399590897465295,36.700514031493,28.010204081632654,0.16174863387978142,2.777777777777768,2.6928250223763857
1826,Ribeirao Preto,SP,residencial_popular,Construtora Serrana,4090.0,6852892.05,629896.79,7363302.6,4382924.71,2515177.73,4782530.4,93,756,617,20,19,1800.3184841075795,79175.29677419354,11934.039870340355,9.191692870749366,107.44810433720463,59.52389774121194,34.158282860736975,43.97849462365591,0.1508557457212714,-18.386243386243383,2.7725520643507
1827,Sao Paulo,SP,industrial,Construtora Atlantica,1933.0,10573807.11,689928.2,11702072.5,6510991.59,4546348.3,6933077.06,57,339,371,12,18,6053.839886187274,205299.51754385966,31541.974393530996,6.524879760171832,110.67037991390029,55.63964494323548,38.85079587397873,33.91228070175438,0.19192964304190377,9.43952802359882,1.702319686064332
1828,Rio de Janeiro,RJ,residencial_popular,Alfa Construcoes,3254.0,6332316.87,585948.82,6682711.19,3459968.09,2290625.81,3701702.96,78,662,663,22,13,2053.691207744315,85675.7844871795,10079.504057315235,9.253308576138894,105.53342997821271,51.77491577336891,34.27689368691691,41.717948717948715,0.20374923171481255,0.15105740181269312,2.052961067313108
1829,Ribeirao Preto,SP,industrial,Engenharia Mineira,2289.0,12848708.42,1192563.73,14244901.76,7742731.41,4706211.4,8069587.74,56,440,432,14,20,6223.19867190913,254373.2457142857,32974.30962962963,9.281584506530502,110.86641002629274,54.354403704922426,33.03786490978229,40.875,0.18872870249017037,-1.8181818181818188,1.5565766881960266
1830,Ribeirao Preto,SP,industrial,Alfa Construcoes,3644.0,21748116.8,936540.59,23250565.66,13868810.42,8893937.75,14069018.5,87,637,630,21,14,6380.506492864984,267247.8811494253,36905.65977777778,4.3063066039814535,106.90840900762497,59.64934626885117,38.252565034583334,41.88505747126437,0.17288693743139408,-1.098901098901095,0.6437338979161634
1831,Rio de Janeiro,RJ,industrial,Estrutural Engenharia,3906.0,22538214.61,949048.52,23585811.4,12431636.39,7754046.39,13206214.92,112,797,890,29,13,6038.354173067076,210587.60178571427,26500.911685393257,4.210841614663283,104.64809128907304,52.708114124918346,32.875894148801684,34.875,0.22785458269329237,11.668757841907151,0.5767981281992061
1832,Rio de Janeiro,RJ,residencial_popular,Engenharia Vale Verde,2723.0,4424890.19,27983.08,4387844.75,2724073.64,1554618.24,2795577.19,105,589,593,19,12,1611.400936467132,41788.997619047615,7399.400927487352,0.6324016822663796,99.16279413930495,62.082270344683465,35.43011042038349,25.933333333333334,0.21777451340433346,0.679117147707986,2.711931705586574
1833,Contagem,MG,industrial,Construtora Atlantica,957.0,5663034.64,495228.59,6081295.29,3594709.54,2424522.66,3570145.51,30,180,191,6,10,6354.540532915361,202709.843,31839.242356020943,8.744933087677529,107.38580419490424,59.11091911473353,39.86852379931053,31.9,0.19958202716823406,6.111111111111112,1.7658376887484484
1834,Uberlandia,MG,industrial,Alfa Construcoes,2803.0,20835938.94,788122.9,21883747.41,11378849.88,6759559.96,11739435.97,61,430,460,15,11,7807.259154477346,358749.9575409836,47573.36393478261,3.7825168439469428,105.02885170194303,51.99680688509647,30.888493791109795,45.950819672131146,0.1641098822689975,6.976744186046502,0.5279339717627335
1835,Salvador,BA,industrial,Delta Obras,1512.0,6939549.58,44229.56,7393271.13,4627564.99,2487561.39,4765346.25,56,249,264,8,18,4889.729583333333,132022.69875,28004.814886363634,0.6373549102879958,106.53819883797127,62.59157697088271,33.646289257621206,27.0,0.1746031746031746,6.024096385542177,2.5938282870514486
1836,Salvador,BA,comercial,Construtora Horizonte,3936.0,15781599.79,1101642.82,16626330.94,9450046.39,6008008.48,9942054.63,100,829,799,26,13,4224.169446138211,166263.3094,20808.9248310388,6.980552254899123,105.35263320094623,56.837834060339,36.13550398871106,39.36,0.2029979674796748,-3.6188178528347437,0.8237441180226508
1837,Belo Horizonte,MG,industrial,Alfa Construcoes,2432.0,13772009.21,1124581.5,14960288.7,8844181.33,5371495.27,9144264.24,68,369,422,14,14,6151.434498355263,220004.2455882353,35450.92109004739,8.165703949598214,108.62822172045293,59.11771829643902,35.90502414569045,35.76470588235294,0.17351973684210525,14.363143631436316,1.0165546498352944
1838,Curitiba,PR,residencial_padrao,Engenharia Mineira,2532.0,5438595.03,338891.22,5880949.46,3084989.18,1862558.87,3334390.73,86,488,482,16,15,2322.6498657187994,68383.13325581395,12201.139958506225,6.231227332254594,108.13361589822215,52.457331949252975,31.671057244555882,29.441860465116278,0.19036334913112166,-1.2295081967213073,2.7580652571588877
1839,Campinas,SP,industrial,Vertice Engenharia,5412.0,37561846.2,2817616.16,41615706.22,21771673.51,12292198.42,22421907.79,174,985,958,31,13,7689.524430894308,239170.72540229885,43440.19438413361,7.501271755912786,110.79249406010292,52.316001547360024,29.53740194872031,31.103448275862068,0.1770140428677014,-2.741116751269035,0.34609587427574307
1840,Goiania,GO,residencial_popular,Obras & Cia,1258.0,1859407.46,162664.33,2034321.93,1054474.8,758745.64,1100715.18,40,191,215,7,14,1617.1080524642289,50858.04825,9461.96246511628,8.748180993099812,109.40700055059476,51.83421485310341,37.297225616596485,31.45,0.17090620031796502,12.565445026178,7.5292803224528315
1841,Uberlandia,MG,industrial,Construtora Atlantica,3412.0,19755679.99,281023.07,34331998.61,20152860.17,7052938.91,21786673.24,81,535,540,18,19,10062.133238569753,423851.83469135803,63577.775203703706,1.4224925193273494,173.78292535300378,58.69993296612219,20.543339145847646,42.123456790123456,0.15826494724501758,0.9345794392523255,0.9617487228795714
1842,Campinas,SP,industrial,Delta Obras,3481.0,23071786.86,682366.57,23683533.34,12780779.41,8498298.69,13619649.35,85,557,564,18,13,6803.657954610744,278629.804,41992.08039007092,2.9575800701549992,102.65149155421767,53.964833821539905,35.882731550224,40.95294117647059,0.16202240735420856,1.2567324955116588,0.5634587420074667
1843,Campinas,SP,residencial_padrao,Vertice Engenharia,6840.0,20222267.62,1237313.31,21637620.9,12163572.86,7496928.54,12484278.03,226,926,980,32,19,3163.3948684210523,95741.68539823008,22079.204999999998,6.118568566347555,106.99898402392915,56.21492730746568,34.647656388138316,30.265486725663717,0.14327485380116958,5.831533477321815,0.9395583303036121
1844,Sao Paulo,SP,residencial_padrao,Construtora Atlantica,3684.0,11863418.86,1116447.52,12907641.22,7402535.64,4324435.71,7700522.52,107,479,432,14,17,3503.70282844734,120632.16093457944,29878.79912037037,9.410841285932646,108.80203567220252,57.35002634354288,33.502912238522846,34.429906542056074,0.11726384364820847,-9.812108559498956,1.4329764632452673
1845,Sao Paulo,SP,residencial_padrao,Engenharia Vale Verde,2164.0,6654204.64,453190.62,7261879.53,4048067.1,2779718.51,4404560.09,55,388,422,14,16,3355.7668807763403,132034.1732727273,17208.245331753555,6.810590363809431,109.1321941971415,55.74406850563658,38.278223957262476,39.345454545454544,0.19500924214417745,8.762886597938135,2.404494731619796
1846,Rio de Janeiro,RJ,industrial,Construtora Serrana,1084.0,6572151.02,193298.59,6525591.1,3862114.28,2313756.29,4211572.2,29,210,228,7,17,6019.917988929889,225020.3827586207,28621.013596491226,2.941176936010214,99.2915573629043,59.18412938867714,35.45665449372088,37.37931034482759,0.21033210332103322,8.571428571428562,2.586672148626311
1847,Curitiba,PR,residencial_popular,Engenharia Vale Verde,1449.0,2644532.25,126024.53,2863721.27,1528405.08,1150465.75,1507428.09,40,202,197,6,14,1976.3431815044858,71593.03175,14536.6561928934,4.765475255595768,108.28838521443632,53.371293359147344,40.17380329755347,36.225,0.13595583160800553,-2.4752475247524774,5.293941868169692
1848,Belo Horizonte,MG,residencial_popular,Construtora Atlantica,3369.0,4973131.16,260132.56,5314273.74,2877127.88,1700535.04,3109903.53,87,652,617,20,11,1577.4039002671416,61083.606206896555,8613.085478119936,5.230760091193734,106.8597141121852,54.139625107080015,31.999387370662618,38.724137931034484,0.18314039774413773,-5.368098159509205,2.2118861630828173
1849,Goiania,GO,residencial_popular,Alfa Construcoes,1536.0,2974184.9,163605.35,3212163.66,1724784.1,1035145.35,1858567.66,47,249,230,7,12,2091.2523828125,68343.90765957447,13965.92895652174,5.500846635325194,108.00147832100151,53.695399193950166,32.22579729950621,32.680851063829785,0.14973958333333334,-7.630522088353409,4.0347188905437585
1850,Curitiba,PR,residencial_popular,Construtora Planalto,4479.0,5452040.7,396182.33,8318647.07,5155079.0,1832301.97,5516603.65,111,825,841,28,15,1857.2554297834338,74942.7663963964,9891.375826397147,7.266679612278022,152.57859447014033,61.970161212765575,22.026441975257402,40.351351351351354,0.18776512614422863,1.9393939393939297,2.751263393906799
1851,Rio de Janeiro,RJ,residencial_popular,Obras & Cia,2374.0,5030572.5,218035.49,5223926.21,2896786.68,1919412.38,3108751.24,73,328,378,12,17,2200.474393428812,71560.63301369864,13819.910608465609,4.33420828345084,103.84357267487945,55.45228939977696,36.74271616482117,32.52054794520548,0.15922493681550126,15.243902439024382,3.379337043646623
1852,Uberlandia,MG,industrial,Vertice Engenharia,2532.0,15330471.5,374422.31,15937966.9,9586663.03,5853923.19,9871563.47,81,405,420,14,16,6294.615679304898,196765.02345679014,37947.54023809524,2.442340472046147,103.96266611891227,60.14984903752059,36.72942243342217,31.25925925925926,0.16587677725118483,3.703703703703698,1.0436730533695588
1853,Contagem,MG,comercial,Delta Obras,5146.0,19078864.98,1709421.69,20561605.99,11227759.5,7729771.12,12116928.17,122,811,844,28,13,3995.648268558103,168537.75401639342,24362.09240521327,8.959766169486251,107.77164161261337,54.60545983353901,37.59322653959678,42.18032786885246,0.16401088223863194,4.069050554870524,0.6813822527507609
1854,Contagem,MG,residencial_padrao,Construtora Serrana,2538.0,8699385.03,44867.72,8417572.14,4318771.28,3336814.8,4572339.58,79,430,488,16,18,3316.616288416076,106551.54607594937,17249.12323770492,0.5157573764728517,96.76054239433981,51.30661440342583,39.6410597319811,32.12658227848101,0.19227738376674547,13.488372093023248,2.069111774904392
1855,Belo Horizonte,MG,comercial,Alfa Construcoes,6749.0,34934873.14,2723075.49,36311613.95,21502297.87,13228060.43,21637032.31,199,793,833,27,12,5380.295443769448,182470.4218592965,43591.37328931573,7.79471984651953,103.94087822927757,59.216034571220156,36.42928251058915,33.914572864321606,0.12342569269521411,5.044136191677184,0.34349630960188454
1856,Contagem,MG,comercial,Construtora Horizonte,4555.0,24985119.61,1707843.45,27697167.73,14293599.37,9829108.0,15131370.18,108,728,727,24,15,6080.607624588364,256455.25675925927,38097.89233837689,6.835442361926719,110.85465333899998,51.60671845344672,35.48777295865406,42.175925925925924,0.15960482985729968,-0.13736263736263687,0.600357342055566
1857,Sao Paulo,SP,residencial_popular,Delta Obras,934.0,1875318.21,127057.14,1986671.68,1158702.15,778597.12,1235216.63,20,145,155,5,15,2127.057473233405,99333.584,12817.23664516129,6.775230962002976,105.93784400995072,58.323786545344014,39.19103130316933,46.7,0.16595289079229122,6.896551724137923,7.998642534378206
1858,Salvador,BA,residencial_popular,Estrutural Engenharia,878.0,1451717.5,150.71,1417469.29,753994.1,574332.0,816666.63,27,156,147,4,17,1614.429715261959,52498.862592592595,9642.648231292516,0.010381496399953848,97.64084885661295,53.19297605382336,40.518126498528936,32.51851851851852,0.1674259681093394,-5.769230769230771,11.710267321293571
1859,Contagem,MG,residencial_padrao,Construtora Atlantica,1115.0,3618568.17,285430.42,4016801.62,2197454.82,1360972.18,2438269.37,31,169,170,5,17,3602.51266367713,129574.24580645161,23628.244823529414,7.8879381730702605,111.00527698501257,54.70658070487434,33.88198643476946,35.96774193548387,0.15246636771300448,0.591715976331364,4.6979908077840635
1860,Campinas,SP,industrial,Engenharia Mineira,1629.0,8887048.61,853838.59,9561949.28,5533789.25,3781922.63,5805900.5,40,253,268,8,18,5869.827673419275,239048.732,35678.91522388059,9.607673227298799,107.59420477615684,57.87302450531301,39.55179555187935,40.725,0.16451810926949048,5.928853754940722,2.0254193253478787
1861,Goiania,GO,residencial_padrao,Vertice Engenharia,2168.0,6001803.6,295216.76,6484878.36,3859635.56,2165228.85,3805290.32,68,336,351,11,15,2991.1800553505536,95365.85823529412,18475.436923076923,4.918800741830339,108.04882652274728,59.51747042484232,33.388889194214585,31.88235294117647,0.16190036900369004,4.464285714285721,2.4992487258330147
1862,Salvador,BA,comercial,Estrutural Engenharia,3539.0,17378345.96,1539973.59,19215924.48,10921233.62,6190559.21,11589524.58,90,511,553,18,11,5429.761085052275,213510.272,34748.507197106694,8.861450874234984,110.57395522122519,56.83428674673892,32.21577612070215,39.32222222222222,0.1562588301780164,8.219178082191792,0.6329716317835348
1863,Belo Horizonte,MG,comercial,Construtora Serrana,2398.0,11109034.12,155019.53,10884320.3,5494526.78,3124282.61,5255051.96,69,305,364,12,11,4538.915888240201,157743.77246376814,29901.97884615385,1.3954366178506257,97.97719749914677,50.481119891335794,28.7044346719565,34.7536231884058,0.1517931609674729,19.344262295081972,0.9901850945075683
1864,Uberlandia,MG,comercial,Construtora Serrana,1547.0,5664756.92,432702.85,6064083.57,3396542.2,2243083.24,3532042.4,43,301,283,9,9,3919.8988817065288,141025.19930232558,21427.857137809187,7.638506931732563,107.04931660156744,56.01080791173859,36.98964920432322,35.97674418604651,0.18293471234647704,-5.980066445182719,1.5887707322841311
1865,Campinas,SP,industrial,Estrutural Engenharia,2518.0,10867667.26,960734.99,11385255.42,7018043.96,3787138.4,7512431.33,62,480,506,16,17,4521.547029388404,183633.15193548388,22500.504782608696,8.840305532136803,104.76264268694587,61.64151528539006,33.26353481141312,40.61290322580645,0.20095313741064336,5.41666666666667,1.564273140986836
1866,Uberlandia,MG,residencial_popular,Construtora Atlantica,1533.0,2971734.38,286801.24,3292696.6,1932152.9,1218509.31,2048973.94,40,234,273,9,14,2147.8777560339204,82317.41500000001,12061.159706959706,9.650971564962008,110.80050162491307,58.67995551123659,37.00642537183656,38.325,0.1780821917808219,16.666666666666675,4.711053617113653
1867,Campinas,SP,comercial,Beta Engenharia,4751.0,19748617.93,1704666.22,21770726.36,11794488.09,6831091.76,12561321.57,112,1011,1144,38,4,4582.346108187749,194381.48535714284,19030.35520979021,8.631825406933679,110.23924022008764,54.17590527282711,31.377417762923,42.419642857142854,0.24079141233424542,13.155291790306634,0.20254581936711763
1868,Contagem,MG,residencial_popular,Construtora Atlantica,2530.0,4610886.04,206897.92,4569696.0,2526510.85,1608196.63,2793991.62,87,444,433,14,10,1806.20395256917,52525.24137931035,10553.570438799075,4.4871618644472075,99.10667842053195,55.288379139443855,35.1926392915415,29.080459770114942,0.17114624505928855,-2.4774774774774744,2.1687805582807247
1869,Uberlandia,MG,comercial,Alfa Construcoes,3021.0,12419642.05,101331.48,12309408.99,6536885.46,3841355.9,6812991.17,90,560,594,19,15,4074.614031777557,136771.211,20722.91075757576,0.8158969444695066,99.11242965331678,53.104787283536346,31.20666396835678,33.56666666666667,0.19662363455809334,6.071428571428572,1.207764276910058
1870,Campinas,SP,residencial_padrao,Construtora Planalto,8772.0,36440598.25,3177166.19,38530913.39,19559211.33,14707697.3,20303324.33,242,1154,1210,40,17,4392.488986548107,159218.65037190082,31843.730074380164,8.718754198828226,105.7362261883283,50.76238689705248,38.17116181786938,36.247933884297524,0.1379388964888281,4.8526863084922045,0.466512648430518
1871,Salvador,BA,residencial_padrao,Obras & Cia,2221.0,8165779.19,254226.04,8758459.07,4611345.88,2939872.85,4691331.36,73,392,335,11,14,3943.4754930211616,119978.89136986302,26144.653940298507,3.113310243697638,107.25809339451413,52.650196149172615,33.566096804286374,30.424657534246574,0.15083295812696984,-14.540816326530614,1.7144720270105662
1872,Sao Paulo,SP,industrial,Delta Obras,4425.0,28234520.79,1898207.18,29718206.41,16066116.43,11726171.15,16473084.97,140,868,808,26,16,6715.978849717514,212272.90292857142,36779.95842821782,6.723001230013084,105.25486382798992,54.06152783363753,39.45786965815748,31.607142857142858,0.18259887005649716,-6.912442396313367,0.5666821873480078
1873,Uberlandia,MG,residencial_popular,Estrutural Engenharia,5661.0,11663654.1,421972.75,12058842.89,6506696.19,3750218.25,6968003.67,159,868,832,27,16,2130.161259494789,75841.77918238995,14493.80155048077,3.6178434852590495,103.38820738862617,53.957881774840835,31.099320923319535,35.60377358490566,0.14697049991167638,-4.147465437788023,1.3717827931814266
1874,Rio de Janeiro,RJ,industrial,Construtora Planalto,2118.0,14975090.65,115592.16,14588007.32,8443797.71,3846339.59,9035355.81,82,379,358,11,14,6887.633295561851,177902.52829268292,40748.62379888268,0.7718962288886044,97.41515200777766,57.881775932643286,26.366449547408095,25.829268292682926,0.16902738432483475,-5.54089709762533,0.9348858265509064
1875,Ribeirao Preto,SP,industrial,Alfa Construcoes,1178.0,6686879.63,621812.7,7655354.28,4342656.19,2409013.58,4498388.92,27,179,174,5,13,6498.602954159593,283531.64,43996.28896551724,9.298996458831127,114.48320746877269,56.72704398992231,31.468348712399504,43.629629629629626,0.14770797962648557,-2.7932960893854775,1.944105579779967
1876,Uberlandia,MG,comercial,Delta Obras,1268.0,5104542.97,55749.35,5101287.81,2784639.24,1806956.59,3109172.91,36,184,184,6,13,4023.0976419558356,141702.43916666665,27724.39027173913,1.092151644675057,99.93623013815083,54.58698555571206,35.42157700763016,35.22222222222222,0.14511041009463724,0.0,2.546751016967147
1877,Contagem,MG,comercial,Construtora Atlantica,2024.0,8819372.65,166295.95,8769914.28,4823484.09,3255935.97,4945354.33,50,334,346,11,6,4332.961600790513,175398.28559999997,25346.57306358381,1.8855757274300005,99.43920761756222,55.00035617223844,37.126200622339496,40.48,0.17094861660079053,3.592814371257491,0.6803204987601924
1878,Curitiba,PR,residencial_padrao,Construtora Planalto,7134.0,24651894.55,2358287.39,26030437.9,14184691.04,10063950.2,14516158.81,179,1083,1160,38,13,3648.7858003924866,145421.4407821229,22440.032672413792,9.566353552327685,105.59203815838161,54.49271001314965,38.662239331747855,39.85474860335196,0.16260162601626016,7.109879963065557,0.5273428366178047
1879,Campinas,SP,residencial_popular,Construtora Planalto,7242.0,14179587.09,563739.56,14560723.29,8030455.34,5168205.23,8528313.62,187,1347,3087,102,15,2010.5942129246064,77864.83042780748,4716.7875898931,3.975712102347263,102.68792171154824,55.151486502838424,35.494151815586086,38.72727272727273,0.4262634631317316,129.1759465478842,1.0578587306381149
1880,Rio de Janeiro,RJ,residencial_popular,Construtora Horizonte,2311.0,4443907.52,43528.73,4225649.46,2708503.55,1449430.49,2872189.96,82,339,357,11,14,1828.4939247079187,51532.310487804876,11836.553109243698,0.979514758218911,95.0886003136267,64.09674005472286,34.30077444237412,28.182926829268293,0.15447858070099524,5.3097345132743445,3.1503805911784593
1881,Curitiba,PR,residencial_popular,Estrutural Engenharia,3093.0,6221436.75,481439.41,6938991.54,4130891.35,2295190.38,4535113.18,87,512,541,18,15,2243.450223084384,79758.52344827587,12826.232051756007,7.738395958136198,111.5335865144012,59.53158072303977,33.07671391108224,35.55172413793103,0.17491108955706433,5.6640625,2.4110186445277293
1882,Sao Paulo,SP,comercial,Construtora Serrana,1507.0,8497121.53,82013.34,8798401.69,4755195.64,2813372.98,4899147.63,33,276,237,7,19,5838.355467816854,266618.23303030303,37124.05776371308,0.9651896787687818,103.5456731898714,54.04613028073738,31.97595516919392,45.666666666666664,0.15726609157266092,-14.130434782608692,2.236051341965448
1883,Salvador,BA,comercial,Estrutural Engenharia,6834.0,35720249.18,1567608.73,37347071.86,17439147.05,13102713.41,18636295.37,199,1167,1135,37,10,5464.891990049751,187673.7279396985,32904.9091277533,4.388571653295505,104.55434303328116,46.69481750904795,35.08364312767839,34.34170854271357,0.16608135791630085,-2.7420736932305068,0.27995325423426964
1884,Contagem,MG,industrial,Construtora Atlantica,2977.0,18616286.2,861018.47,19852773.45,12316382.05,6037686.54,13103602.07,78,463,546,18,23,6668.717987907289,254522.73653846153,36360.39093406593,4.6250818275451735,106.64196519496998,62.0385966777856,30.412307656691667,38.166666666666664,0.18340611353711792,17.926565874730027,1.2354773531575811
1885,Belo Horizonte,MG,residencial_padrao,Beta Engenharia,4174.0,13515016.17,734848.54,14365636.66,8286960.89,5121462.39,8482239.51,127,740,727,24,16,3441.695414470532,113115.24929133858,19760.160467675378,5.437274589661109,106.29389176676065,57.68599809484532,35.65078604737592,32.86614173228347,0.17417345471969334,-1.756756756756761,1.1838683578874327
1886,Sao Paulo,SP,industrial,Engenharia Vale Verde,1941.0,10637202.48,375509.02,10958365.14,6040308.3,3777862.28,6547639.38,47,281,295,9,11,5645.731653786708,233156.705106383,37147.00047457627,3.530148276353953,103.019239885711,55.12052411861866,34.47468880380819,41.297872340425535,0.1519835136527563,4.982206405693956,1.0341064787177012
1887,Rio de Janeiro,RJ,industrial,Construtora Atlantica,4574.0,25564117.64,2381396.32,27496477.97,16674637.89,10843195.88,17047408.04,120,690,868,28,12,6011.473102317446,229137.31641666667,31677.970011520734,9.3153863299152,107.5588774751077,60.642813629414086,39.43485377229206,38.11666666666667,0.18976825535636205,25.79710144927536,0.46940794785045437
1888,Curitiba,PR,industrial,Obras & Cia,1602.0,9439002.5,472117.34,9596276.21,5397780.09,3634438.74,5706241.74,49,272,285,9,15,5990.184900124845,195842.37163265308,33671.144596491235,5.001771532532172,101.66621112771186,56.24869451313968,37.87342778037857,32.69387755102041,0.17790262172284643,4.779411764705888,1.5891509722558077
1889,Uberlandia,MG,industrial,Alfa Construcoes,3415.0,16178811.91,907436.1,17171348.32,10216350.9,6678545.11,11271092.69,95,516,481,16,16,5028.213270863836,180751.03494736843,35699.26885654886,5.608793186099906,106.13479169868165,59.49649794303398,38.893539316428004,35.94736842105263,0.14084919472913615,-6.78294573643411,0.9889477724943772
1890,Sao Paulo,SP,residencial_padrao,Construtora Atlantica,13561.0,45247624.55,1541709.25,47361739.08,25069373.29,15211533.32,27904573.66,336,2160,2200,73,13,3492.4960607624807,140957.5567857143,21528.06321818182,3.407271133750601,104.6723215882059,52.93169925127673,32.11776766538447,40.36011904761905,0.1622299240468992,1.85185185185186,0.28730790023318475
1891,Uberlandia,MG,comercial,Engenharia Vale Verde,3475.0,8138576.49,389128.66,8574538.2,4833765.24,3280625.56,5142942.94,89,613,583,19,16,2467.4930071942445,96343.12584269662,14707.612692967408,4.781286512182181,105.35673173970498,56.3734760666178,38.26008449061432,39.04494382022472,0.16776978417266186,-4.893964110929849,1.96594576700968
1892,Curitiba,PR,residencial_popular,Engenharia Vale Verde,2071.0,4359982.72,23378.02,4329371.77,2316535.26,1506840.31,2323000.38,64,334,356,11,19,2090.4740560115883,67646.43390625,12161.156657303369,0.5361952443701429,99.29791120823525,53.50742285641134,34.805056947096055,32.359375,0.17189763399323998,6.586826347305386,4.3578154364795285
1893,Curitiba,PR,residencial_popular,Engenharia Vale Verde,6350.0,12882010.66,1136980.56,13756947.23,7576159.08,5056604.82,8141780.98,166,1075,1196,39,20,2166.4483826771652,82873.17608433735,11502.464239130435,8.826111000904884,106.79192552383745,55.071513711112786,36.756736327177144,38.25301204819277,0.1883464566929134,11.255813953488381,1.5525526664949987
